card_id,path,status,root_cause_groups,themes,live_http,live_metadesc_present,live_metadesc_len,live_h1_count_raw_html,live_main_chars,live_canonical_selfref,live_robots,live_ld_types,live_title_len
632,/blog/build-a-prototype-instead,confirmed-runtime,RC-01|RC-03|RC-04,META_DESC|H1_DUPLICATE|COOKIE_H1,200,True,151,1,11674,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
633,/blog/physio-chiropractic-ai-guide,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,138,1,14012,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
634,/blog/estate-agent-automation-guide,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,157,1,10270,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
635,/blog/dental-practice-automation-guide,confirmed-3p-mutation,RC-01|RC-04|RC-06,META_DESC|H1_DUPLICATE|TITLE_TAG,200,True,152,1,11338,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,61
636,/blog/estate-agent-automation-guide,confirmed-3p-mutation,RC-01|RC-03|RC-04|RC-06,META_DESC|H1_DUPLICATE|COOKIE_H1|TITLE_TAG,200,True,157,1,10270,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
637,/blog/ecommerce-brands-websites-apps-ai-systems,confirmed-runtime,RC-03|RC-04,H1_DUPLICATE|HEADING_GENERIC|COOKIE_H1,200,True,132,1,11401,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
638,/industry,confirmed-runtime,RC-04,H1_DUPLICATE|HEADING_GENERIC,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
639,/blog/ecommerce-brands-websites-apps-ai-systems,recommendation-only,RC-01|RC-07,META_DESC|READABILITY,200,True,132,1,11401,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
640,/blog/content-creation-framework,confirmed-runtime,RC-04,H1_DUPLICATE|HEADING_GENERIC,200,True,143,1,11773,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
641,/industry,confirmed-runtime,RC-01|RC-04|RC-05|RC-07,H1_DUPLICATE|FAQ|THIN|READABILITY|VALUEPROP,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
642,/blog/ecommerce-brands-websites-apps-ai-systems,refuted-live,RC-01,META_DESC,200,True,132,1,11401,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
643,/blog/content-creation-framework,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|READABILITY|COOKIE_H1,200,True,143,1,11773,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
644,/blog/ecommerce-brands-websites-apps-ai-systems,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,132,1,11401,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
645,/industry,refuted-live,RC-01|RC-02,META_DESC|SCHEMA|THIN,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
646,/blog/content-creation-framework,refuted-live,RC-01,META_DESC,200,True,143,1,11773,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
647,/blog/ecommerce-ai-systems-guide,confirmed-3p-mutation,RC-01|RC-02|RC-04|RC-05|RC-06,META_DESC|H1_DUPLICATE|SCHEMA|FAQ|TITLE_TAG,200,True,136,1,11198,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
648,/blog/content-creation-framework,confirmed-runtime,RC-01|RC-04|RC-07,META_DESC|H1_DUPLICATE|VALUEPROP,200,True,143,1,11773,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,50
649,/industry,confirmed-3p-mutation,RC-01|RC-06|RC-07,META_DESC|TITLE_TAG|VALUEPROP,200,True,131,1,3827,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,38
650,/blog/ecommerce-ai-systems-guide,confirmed-runtime,RC-01|RC-03|RC-04|RC-07,META_DESC|H1_DUPLICATE|THIN|COOKIE_H1|VALUEPROP,200,True,136,1,11198,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
651,/services,confirmed-runtime,RC-04|RC-07,H1_DUPLICATE|HEADING_GENERIC|READABILITY,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
652,/industry/estate-agents,obsolete-advice,RC-01|RC-02|RC-05,SCHEMA|FAQ|THIN,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
653,/services,recommendation-only,RC-01|RC-07,META_DESC|THIN|READABILITY|VALUEPROP,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
654,/blog/ecommerce-ai-systems-guide,refuted-live,RC-01,META_DESC,200,True,136,1,11198,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
655,/industry/estate-agents,refuted-live,RC-01,META_DESC,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
656,/industry/estate-agents,recommendation-only,RC-01|RC-07,META_DESC|THIN|VALUEPROP,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
657,/services,refuted-live,RC-01,META_DESC,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
658,/industry/estate-agents,confirmed-3p-mutation,RC-02|RC-04|RC-05|RC-06|RC-07,H1_DUPLICATE|SCHEMA|FAQ|TITLE_TAG|VALUEPROP,200,True,171,1,5454,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
659,/services,refuted-live,RC-01,META_DESC,200,True,136,1,2811,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,51
660,/blog/ecommerce-ai-systems-guide,confirmed-3p-mutation,RC-04|RC-06,H1_DUPLICATE|TITLE_TAG,200,True,136,1,11198,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
661,/blog/salon-automation-salons-barbers-first-should,confirmed-runtime,RC-02|RC-04,H1_DUPLICATE|DATES,200,True,123,1,10391,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
662,/blog/workflow-automation-selection-guide,recommendation-only,RC-07,CITATION,200,True,145,1,12649,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
663,/blog/gym-membership-freeze-automation-myths,recommendation-only,RC-07,CITATION|TABLE,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
664,/blog/content-creation-system-should-build-not,refuted-live,RC-02,SCHEMA|DATES,200,True,148,1,10711,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
665,/blog/conversion-focused-website-planning,recommendation-only,RC-02|RC-07,SCHEMA|TABLE,200,True,159,1,9819,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,53
666,/blog/ai-voice-agent-out-of-hours,refuted-live,RC-02,SCHEMA|DATES,200,True,144,1,13746,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,47
667,/blog/ai-receptionist-small-business-guide,confirmed-runtime,RC-02|RC-04,H1_DUPLICATE|SCHEMA|DATES,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
668,/blog/ai-receptionist-small-business-guide,recommendation-only,RC-01|RC-07,THIN|CITATION,200,True,138,1,11989,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
669,/blog/ai-trades-operating-system-websites-automation,confirmed-runtime,RC-02|RC-04|RC-07,H1_DUPLICATE|SCHEMA|READABILITY|DATES,200,True,159,1,9720,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,49
670,/industry/physios-chiropractors,recommendation-only,RC-07,READABILITY,200,True,148,1,5194,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,46
671,/about,recommendation-only,RC-01|RC-07,THIN|READABILITY|VALUEPROP,200,True,144,1,2641,True,"index, follow",AboutPage|BreadcrumbList|ListItem,48
672,/blog/ai-voice-agent-buyers-guide,recommendation-only,RC-07,CITATION,200,True,149,1,11197,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
673,/blog/small-business-ai-automation,recommendation-only,RC-07,TABLE,200,True,155,1,10897,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
674,/,refuted-live,RC-01|RC-02,META_DESC|SCHEMA,200,True,132,1,10679,True,"index, follow",BreadcrumbList|ImageObject|ListItem|Organization|PostalAddress|WebPage|WebSite,64
676,/blog/ecommerce-brands-websites-apps-ai-systems,recommendation-only,RC-01|RC-07,THIN|CITATION,200,True,132,1,11401,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
677,/blog/build-a-prototype-instead,recommendation-only,RC-01|RC-07,THIN|READABILITY|CITATION,200,True,151,1,11674,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,46
678,/blog/small-business-web-development,recommendation-only,RC-07,CITATION,200,True,157,1,11291,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,48
679,/book,recommendation-only,RC-07,CITATION|TLDR|VALUEPROP,200,True,107,1,2578,True,"index, follow",BreadcrumbList|ListItem|WebPage,38
680,/services/ai-automation,obsolete-advice,RC-05,FAQ,200,True,158,1,4107,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,51
681,/blog,confirmed-runtime,RC-04|RC-07,H1_DUPLICATE|CITATION|TLDR,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
682,/blog/ai-automation-consulting-smarter-operating-system,confirmed-runtime,RC-01|RC-04|RC-07,H1_DUPLICATE|THIN|CITATION|TLDR,200,True,133,1,11083,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,59
683,/blog,recommendation-only,RC-02|RC-07,SCHEMA|TABLE,200,True,106,1,16244,True,"index, follow",BreadcrumbList|CollectionPage|ListItem,48
684,/blog/physio-chiropractic-ai-guide,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,138,1,14012,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
685,/services/ai-receptionists,obsolete-advice,RC-02|RC-05|RC-07,SCHEMA|FAQ|CITATION,200,True,152,1,6632,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,44
686,/blog/small-business-ai-automation,refuted-live,RC-01,THIN,200,True,155,1,10897,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,54
687,/blog/how-dental-practices-should-run,confirmed-runtime,RC-01|RC-04|RC-07,H1_DUPLICATE|THIN|CITATION|TLDR|VALUEPROP,200,True,138,1,12485,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,41
688,/blog/homepage-first-redesigns-misdiagnose-conversion,recommendation-only,RC-07,CITATION|TLDR,200,True,141,1,9620,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,51
689,/how-we-work,refuted-live,RC-02,SCHEMA|DATES,200,True,107,1,3579,True,"index, follow",BreadcrumbList|ListItem|WebPage,45
690,/blog/gym-membership-freeze-automation-myths,confirmed-runtime,RC-02|RC-04|RC-07,H1_DUPLICATE|SCHEMA|CITATION|TLDR,200,True,136,1,12985,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,39
691,/blog/trades-websites-ai-automation,recommendation-only,RC-07,READABILITY|TLDR,200,True,151,1,11405,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
692,/blog/conversion-focused-website-planning,obsolete-advice,RC-01|RC-05|RC-07,FAQ|THIN|CITATION|TABLE,200,True,159,1,9819,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,53
693,/industry/trades,obsolete-advice,RC-01|RC-05,FAQ|THIN,200,True,157,1,5327,True,"index, follow",BreadcrumbList|BusinessAudience|Country|ListItem|Organization|Service,45
694,/blog/ai-estate-agents-systems-agencies,recommendation-only,RC-01|RC-07,THIN|TABLE,200,True,150,1,10747,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,52
695,/blog/homepage-first-redesigns-misdiagnose-conversion,obsolete-advice,RC-02|RC-05,SCHEMA|FAQ,200,True,141,1,9620,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,51
696,/blog/fitness-coach-enquiry-automation,obsolete-advice,RC-01|RC-05|RC-07,FAQ|THIN|INTERNAL_LINK,200,True,138,1,10033,True,"index, follow",BlogPosting|BreadcrumbList|ImageObject|ListItem|Organization,56
